,filename,text,start,end
105,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00105.wav," 37,800 ล้าน ซึ่งตรงนี้ก็เป็น",0:05:59,0:06:02
106,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00106.wav,ผลดีที่ทำให้บริษัทสามารถขยายตัวได้รวดเร็ว,0:06:02,0:06:05
107,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00107.wav,นะครับ แล้วก็จะมี meaning ที่เกิดจาก,0:06:05,0:06:07
108,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00108.wav,announcement fee เรื่องของ management fee,0:06:07,0:06:10
109,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00109.wav,service fee ต่างๆ ที่เกิดขึ้นระหว่างทาง ส่วนของ Overeas,0:06:10,0:06:13
110,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00110.wav,Expansion นะครับปีนี้ก็เป็นปีที่,0:06:13,0:06:16
111,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00111.wav,เราเห็นนะครับว่าการกลับมาของกำลัง,0:06:16,0:06:18
112,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00112.wav,ต่างประเทศเนี่ย ตั้งแต่หลังโควิดเนี่ยตรงนี้,0:06:18,0:06:21
113,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00113.wav,ค่อนข้างชัดเจนหน้านะครับ ว่าปี 2022 ที่พบเป็น,0:06:21,0:06:24
114,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00114.wav,New High new record ของเรา ถ้าเทียบ year on year,0:06:24,0:06:26
115,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00115.wav,นะครับ ก็ประมาณ 41% ถ้าดูจำนวนยูนิต,0:06:26,0:06:29
116,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00116.wav,นะครับส่วนของหุ้น,0:06:29,0:06:31
117,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00117.wav,2023 เอ่อก็น่าจะเป็นปี,0:06:32,0:06:35
118,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00118.wav,ที่ดีขึ้นไปอีกนะครับ แต่ 2022 นี่เขา,0:06:35,0:06:37
119,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00119.wav,เรียกว่าเป็น refort high ละในแง่ของ,0:06:37,0:06:40
120,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00120.wav,ตัว Overseas Strategy นะครับเรา,0:06:40,0:06:43
121,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00121.wav,ก็ยัง position ตัว inflex leader ใน market ของ,0:06:43,0:06:46
122,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00122.wav,การขายคอนโดมิเนี่ยมไปยังตลาดต่างประเทศ,0:06:46,0:06:49
123,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00123.wav,นะฮะ ซึ่งปัจจุบันนี้เนี่ย เราคิดว่าเรา,0:06:49,0:06:52
124,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00124.wav,ครอบครอง market share ถึงกว่า 60% นะครับ,0:06:52,0:06:54
125,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00125.wav,เอ่อ แสดงหน้าที่หลักที่เราทำก็คือ,0:06:54,0:06:57
126,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00126.wav,ไม่ว่าจะเป็นเรื่องของ one type policy นะครับ,0:06:57,0:06:59
127,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00127.wav,ก็คือสร้างความเชื่อมั่นเชื่อถือนะครับ,0:06:59,0:07:01
128,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00128.wav,ให้กับลูกค้าว่าสินค้าที่เราขายเนี่ย,0:07:01,0:07:04
129,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00129.wav,ไม่ว่าจะเป็นขายคนไทยหรือคนต่างชาติเนี่ย,0:07:04,0:07:06
130,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00130.wav,อยู่ในระดับราคาเดียวกันนะครับ อันที่ สอง,0:07:06,0:07:09
131,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00131.wav,ก็คือเราพูดถึงเรื่องของการสร้าง,0:07:09,0:07:12
132,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00132.wav,"เซลล์เน็ตเวิร์คนะฮะ Distribution Chanel ต่างๆ แล้วก็
136
00:07:14,909 --> 00:07:17,839
Customer Service Clean หรือปัจจุบันเนี่ยมีอยู่เกือบ 800 กว่า",0:07:12,0:07:14
133,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00133.wav,รายนะครับที่เรา,0:07:17,0:07:20
134,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00134.wav,มีสร้างตัว,0:07:20,0:07:23
135,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00135.wav,เอ๋อ การขายตรงนี้,0:07:23,0:07:25
136,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00136.wav,นะครับ ที่รับเรื่องช่วยเราการขาย,0:07:25,0:07:28
137,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00137.wav,ต่างๆ ใน ไม่ใช่แค่ประเทศจีนอย่างเดียวแต่ว่า,0:07:28,0:07:30
138,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00138.wav,ในทุกประเทศ ซึ่งปีนี้เนี่ยก็จะเห็นได้อย่าง,0:07:30,0:07:33
139,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00139.wav,ยิ่งว่า เอ่อ มีตลาดใหม่ๆ ที่เราสามารถ,0:07:33,0:07:36
140,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00140.wav,เมดิเทรด เข้าไปเป็นค่อนข้างดีนะครับส่วนใน,0:07:36,0:07:39
141,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00141.wav,เรื่องของจุดสำคัญอีกจุด หนึ่ง ก็คือ,0:07:39,0:07:41
142,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00142.wav,เรื่องของแบรนด์เนมของโนเบิลนะครับ ซึ่งเราก็,0:07:41,0:07:43
143,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00143.wav,เริ่มมี productment มากขึ้น ไม่ใช่แค่เพราะ,0:07:43,0:07:46
144,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00144.wav,เจาะจงเฉพาะเรื่องของ high segment หนึ่งเดียวแต่,0:07:46,0:07:49
145,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00145.wav,แอพพอทเทเบิลเราก็มีด้วย แล้วปัจจุบันโครงการ,0:07:49,0:07:51
