true_text,pred_text
ก็ดีขึ้นในไตรมาสที่ 3,ก็ดีขึ้นในไตรมาสที่ 3
นะครับ แล้วก็,แล้วก็
ถัดมาสุดท้ายนะครับ,มาสุดท้ายได้ครับ
สําหรับนักลงทุนทั่วไป,นักลงทุนทุกข์ไป
ก็ในหลายๆสาเหตุก็จะดูว่าสุดท้าย,ใดๆ ใดๆ ใส่เห็นก็จะดูว่าสุดท้าย
งบประกอบการเป็นอย่างไร,ครบต่อต่อเป็นยังไงก็
ก็ขึ้นเป็นสุทธิอย่างที่ได้เรียนกันตอนต้นนะครับว่า,ที่ได้เรียนตั้งแต่ตอนต้น
9 เดือนเราอยู่ที่,เราอยู่ที่
462 ล้าน,อีกร้อยพวกที่ต้องการ
ก็เป็น record new high,เป็น Record New Hype ครับ
ครั้งหนึ่งนะครับ เติบโตจาก,เติบโตจาก
9 เดือนปีที่แล้ว 25%,เดือนปีแล้ว 25 ปี
นะครับ,ครับ บ้าง
แล้วก็ไปนับเป็นเฉพาะไตรมาสที่สาม,ก็เป็นนับเบ็ดเฉพาะในมาทิศา
